protein1 protein2 combined_score
node_name_148 node_name_714 6.51025834052315
node_name_148 node_name_2518 6.511745329644728
node_name_149 node_name_1080 6.513230110912307
node_name_149 node_name_1416 6.51471269087253
node_name_149 node_name_1655 6.516193076042964
node_name_149 node_name_2025 6.517671272912275
node_name_150 node_name_310 6.519147287940395
node_name_150 node_name_914 6.520621127558696
node_name_150 node_name_1942 6.522092798170152
node_name_151 node_name_1986 6.523562306149512
node_name_151 node_name_2236 6.525029657843462
node_name_151 node_name_2238 6.52649485957079
node_name_151 node_name_2335 6.52795791762255
node_name_152 node_name_43 6.529418838262226
node_name_152 node_name_884 6.530877627725885
node_name_152 node_name_2238 6.532334292222349
node_name_152 node_name_2240 6.5337888379333435
node_name_153 node_name_109 6.535241271013659
node_name_153 node_name_236 6.536691597591305
node_name_153 node_name_306 6.53813982376767
node_name_153 node_name_459 6.539585955617669
node_name_153 node_name_1623 6.541029999189903
node_name_153 node_name_2045 6.542471960506805
node_name_154 node_name_326 6.543911845564792
node_name_154 node_name_364 6.54534966033442
node_name_154 node_name_819 6.546785410760524
node_name_154 node_name_1238 6.548219102762372
node_name_154 node_name_1339 6.54965074223381
node_name_154 node_name_1358 6.551080335043404
node_name_154 node_name_1444 6.55250788703459
node_name_154 node_name_1568 6.553933404025811
node_name_154 node_name_1752 6.555356891810665
node_name_154 node_name_1753 6.556778356158042
node_name_154 node_name_1754 6.558197802812269
node_name_154 node_name_2525 6.559615237493242
node_name_155 node_name_90 6.561030665896573
node_name_155 node_name_156 6.56244409369372
node_name_155 node_name_817 6.5638555265321274
node_name_155 node_name_1358 6.565264970035361
node_name_155 node_name_1689 6.566672429803241
node_name_155 node_name_1736 6.568077911411976
node_name_155 node_name_1763 6.569481420414296
node_name_156 node_name_90 6.570882962339584
node_name_156 node_name_155 6.5722825426940075
node_name_156 node_name_817 6.573680166960646
node_name_156 node_name_1358 6.57507584059962
node_name_156 node_name_1689 6.576469569048224
node_name_156 node_name_1763 6.577861357721047
node_name_157 node_name_598 6.579251212010101
node_name_157 node_name_1701 6.580639137284949
node_name_157 node_name_1870 6.582025138892826
node_name_157 node_name_2493 6.583409222158765
node_name_158 node_name_14 6.584791392385716
node_name_158 node_name_180 6.586171654854675
node_name_158 node_name_1701 6.587550014824796
node_name_158 node_name_2034 6.588926477533519
node_name_159 node_name_180 6.590301048196686
node_name_159 node_name_2308 6.591673732008658
node_name_160 node_name_277 6.593044534142437
node_name_160 node_name_553 6.594413459749778
node_name_160 node_name_743 6.595780513961311
node_name_160 node_name_745 6.597145701886651
node_name_160 node_name_1986 6.598509028614515
node_name_160 node_name_2000 6.5998704992128365
node_name_160 node_name_2009 6.601230118728877
node_name_161 node_name_842 6.602587892189336
node_name_161 node_name_2010 6.6039438246004725
node_name_162 node_name_88 6.6052979209482015
node_name_162 node_name_323 6.606650186198215
node_name_162 node_name_1174 6.608000625296087
node_name_162 node_name_1268 6.60934924316738
node_name_162 node_name_1667 6.610696044717759
node_name_163 node_name_47 6.612041034833092
node_name_164 node_name_210 6.61338421837956
node_name_164 node_name_211 6.61472560020376
node_name_165 node_name_598 6.616065185132817
node_name_165 node_name_1473 6.617402977974478
node_name_165 node_name_2706 6.618738983517219
node_name_165 node_name_2707 6.620073206530356
node_name_166 node_name_271 6.621405651764134
node_name_166 node_name_2617 6.62273632394984
node_name_167 node_name_168 6.6240652277998935
node_name_167 node_name_1056 6.625392368007956
node_name_167 node_name_2437 6.626717749249025
node_name_167 node_name_2482 6.628041376179533
node_name_168 node_name_167 6.6293632534374485
node_name_168 node_name_2437 6.630683385642372
node_name_168 node_name_2438 6.63200177739563
node_name_169 node_name_1994 6.633318433280377
node_name_169 node_name_2706 6.634633357861686
node_name_170 node_name_1067 6.635946555686647
node_name_170 node_name_1358 6.637258031284457
node_name_171 node_name_775 6.638567789166521
node_name_171 node_name_790 6.639875833826536
node_name_171 node_name_1548 6.641182169740591
node_name_172 node_name_240 6.642486801367256
node_name_172 node_name_512 6.643789733147672
node_name_172 node_name_756 6.645090969505644
node_name_172 node_name_1692 6.646390514847729
node_name_172 node_name_2187 6.647688373563329
node_name_173 node_name_687 6.648984550024776
node_name_173 node_name_1033 6.650279048587422
node_name_173 node_name_1358 6.651571873589727
node_name_173 node_name_1586 6.652863029353347
node_name_174 node_name_629 6.654152520183219
node_name_174 node_name_1358 6.655440350367647
node_name_174 node_name_1742 6.656726524178391
node_name_174 node_name_2334 6.658011045870748
node_name_175 node_name_41 6.659293919683638
node_name_175 node_name_596 6.660575149839686
node_name_175 node_name_955 6.661854740545311
node_name_175 node_name_1914 6.663132695990803
node_name_175 node_name_2135 6.664409020350408
node_name_175 node_name_2217 6.665683717782408
node_name_175 node_name_2388 6.666956792429207
node_name_176 node_name_109 6.668228248417403
node_name_176 node_name_231 6.669498089857879
node_name_176 node_name_973 6.670766320845874
node_name_177 node_name_726 6.672032945461067
node_name_177 node_name_1639 6.673297967767654
node_name_177 node_name_2679 6.674561391814426
node_name_177 node_name_2682 6.675823221634848
node_name_178 node_name_833 6.677083461247136
node_name_179 node_name_197 6.678342114654332
node_name_179 node_name_231 6.679599185844383
node_name_179 node_name_1986 6.680854678790215
node_name_180 node_name_158 6.682108597449809
node_name_180 node_name_159 6.683360945766275
node_name_180 node_name_775 6.684611727667927
node_name_180 node_name_790 6.68586094706836
node_name_180 node_name_791 6.687108607866515
node_name_180 node_name_1020 6.688354713946762
node_name_180 node_name_1807 6.6895992691789665
node_name_180 node_name_2004 6.690842277418564
node_name_180 node_name_2037 6.692083742506628
node_name_180 node_name_2076 6.693323668269949
node_name_181 node_name_1013 6.694562058521095
node_name_181 node_name_1359 6.695798917058491
node_name_181 node_name_1464 6.697034247666484
node_name_181 node_name_1683 6.698268054115413
node_name_182 node_name_183 6.699500340161678
node_name_182 node_name_997 6.70073110954781
node_name_183 node_name_182 6.70196036600254
node_name_183 node_name_997 6.703188113240863
node_name_183 node_name_1837 6.704414354964107
node_name_184 node_name_520 6.705639094860003
node_name_185 node_name_297 6.706862336602747
node_name_185 node_name_2003 6.70808408385307
node_name_186 node_name_1228 6.709304340258298
node_name_186 node_name_1319 6.710523109452428
node_name_186 node_name_1536 6.71174039505618
node_name_186 node_name_1672 6.71295620067707
node_name_186 node_name_2580 6.714170529909472
node_name_186 node_name_2702 6.715383386334681
node_name_187 node_name_1208 6.716594773520978
node_name_188 node_name_1169 6.717804695023691
node_name_188 node_name_1727 6.71901315438526
node_name_189 node_name_564 6.720220155135295
node_name_189 node_name_1072 6.721425700790643
node_name_189 node_name_1262 6.7226297948554485
node_name_189 node_name_1509 6.723832440821209
node_name_190 node_name_491 6.725033642166843
node_name_190 node_name_2135 6.726233402358747
node_name_191 node_name_382 6.727431724850855
node_name_191 node_name_608 6.728628613084702
node_name_191 node_name_1677 6.729824070489475
node_name_191 node_name_1791 6.731018100482083
node_name_191 node_name_1998 6.732210706467206
node_name_191 node_name_2385 6.733401891837359
node_name_192 node_name_2472 6.734591659972948
node_name_193 node_name_441 6.7357800142423265
node_name_193 node_name_458 6.736966958001855
node_name_194 node_name_473 6.738152494595957
node_name_194 node_name_1050 6.739336627357174
node_name_194 node_name_1451 6.740519359606223
node_name_194 node_name_2564 6.741700694652055
node_name_194 node_name_2646 6.742880635791903
node_name_195 node_name_94 6.744059186311348
node_name_195 node_name_2424 6.745236349484363
node_name_196 node_name_429 6.7464121285733745
node_name_196 node_name_442 6.747586526829315
node_name_196 node_name_2122 6.748759547491679
node_name_197 node_name_179 6.74993119378857
node_name_197 node_name_231 6.75110146893676
node_name_197 node_name_2412 6.752270376141742
node_name_198 node_name_1255 6.75343791859778
node_name_199 node_name_420 6.754604099487962
node_name_199 node_name_1869 6.755768921984255
node_name_200 node_name_1439 6.756932389247553
node_name_200 node_name_2676 6.7580945044277305
node_name_201 node_name_24 6.759255270663693
node_name_201 node_name_297 6.760414691083428
node_name_201 node_name_570 6.761572768804055
node_name_201 node_name_598 6.762729506931879
node_name_201 node_name_1701 6.763884908562435
node_name_201 node_name_1986 6.7650389767805414
node_name_201 node_name_2430 6.7661917146603505
node_name_202 node_name_353 6.767343125265392
node_name_202 node_name_1173 6.76849321164863
node_name_202 node_name_1250 6.769641976852503
node_name_202 node_name_1345 6.77078942390898
node_name_203 node_name_854 6.771935555839602
node_name_203 node_name_857 6.773080375655535
node_name_203 node_name_963 6.774223886357614
node_name_203 node_name_1115 6.775366090936392
node_name_203 node_name_1869 6.776506992372183
node_name_204 node_name_415 6.777646593635117
node_name_205 node_name_1701 6.778784897685177
node_name_205 node_name_1869 6.779921907472252
node_name_206 node_name_71 6.78105762593618
node_name_206 node_name_2691 6.782192056006791
node_name_207 node_name_833 6.78332520060396
node_name_208 node_name_7 6.784457062637643
node_name_209 node_name_2681 6.785587645007929
node_name_210 node_name_55 6.786716950605081
node_name_210 node_name_164 6.787844982309579
node_name_210 node_name_1079 6.78897174299217
node_name_210 node_name_1614 6.790097235513905
node_name_210 node_name_1626 6.7912214627261855
node_name_210 node_name_1671 6.792344427470809
node_name_210 node_name_1905 6.79346613258001
node_name_210 node_name_1906 6.794586580876499
node_name_210 node_name_1907 6.795705775173514
node_name_210 node_name_2309 6.796823718274855
node_name_211 node_name_164 6.79794041297493
node_name_211 node_name_356 6.799055862058796
node_name_211 node_name_1394 6.8001700683022
node_name_211 node_name_1908 6.80128303447162
node_name_211 node_name_1909 6.802394763324311
node_name_212 node_name_1290 6.803505257608338
node_name_213 node_name_144 6.804614520062624
node_name_213 node_name_145 6.805722553416985
node_name_213 node_name_1593 6.806829360392176
node_name_213 node_name_2192 6.807934943699926
node_name_214 node_name_2194 6.80903930604298
node_name_215 node_name_1701 6.810142450115136
node_name_215 node_name_1986 6.811244378601294
node_name_215 node_name_2045 6.812345094177479
node_name_216 node_name_1542 6.813444599510896
node_name_216 node_name_1701 6.814542897259958
node_name_217 node_name_243 6.815639990074331
node_name_217 node_name_2473 6.816735880594968
node_name_217 node_name_2474 6.81783057145415
node_name_218 node_name_482 6.818924065275521
node_name_218 node_name_733 6.82001636467413
node_name_218 node_name_781 6.821107472256465
node_name_218 node_name_792 6.822197390620491
node_name_218 node_name_1020 6.823286122355687
node_name_218 node_name_1348 6.824373670043086
node_name_218 node_name_1382 6.825460036255307
node_name_218 node_name_2076 6.826545223556594
node_name_218 node_name_2091 6.827629234502852
node_name_218 node_name_2119 6.828712071641684
node_name_218 node_name_2594 6.829793737512425
node_name_219 node_name_507 6.8308742346461795
node_name_219 node_name_1413 6.831953565565855
node_name_219 node_name_1542 6.833031732786201
node_name_220 node_name_376 6.834108738813838
node_name_220 node_name_817 6.835184586147301
node_name_220 node_name_913 6.836259277277067
node_name_221 node_name_817 6.837332814685591
node_name_222 node_name_821 6.838405200847344
node_name_223 node_name_744 6.839476438228843
node_name_223 node_name_1154 6.840546529288687
node_name_223 node_name_1761 6.841615476477592
node_name_224 node_name_1810 6.842683282238422
node_name_224 node_name_2034 6.843749949006225
node_name_225 node_name_2255 6.844815479208263
node_name_226 node_name_1701 6.84587987526405
node_name_227 node_name_534 6.846943139585379
node_name_227 node_name_883 6.848005274576363
node_name_228 node_name_322 6.849066282633458
node_name_228 node_name_848 6.8501261661455
node_name_228 node_name_1358 6.851184927493743
node_name_228 node_name_1721 6.852242569051878
node_name_228 node_name_1871 6.853299093186078
node_name_229 node_name_1053 6.854354502255021
node_name_229 node_name_1405 6.855408798609928
node_name_229 node_name_1894 6.856461984594587
node_name_229 node_name_2118 6.85751406254539
node_name_230 node_name_549 6.858565034791365
node_name_230 node_name_577 6.859614903654202
node_name_230 node_name_1095 6.860663671448287
node_name_230 node_name_1217 6.86171134048073
node_name_230 node_name_1810 6.862757913051401
node_name_231 node_name_176 6.863803391452954
node_name_231 node_name_179 6.86484777797086
node_name_231 node_name_197 6.8658910748834385
node_name_231 node_name_232 6.866933284461882
node_name_231 node_name_387 6.8679744089702925
node_name_231 node_name_551 6.8690144506657065
node_name_231 node_name_1701 6.870053411798126
node_name_231 node_name_1868 6.871091294610546
node_name_231 node_name_2217 6.872128101338986
node_name_232 node_name_231 6.873163834212518
node_name_232 node_name_869 6.874198495453294
node_name_232 node_name_1701 6.875232087276577
node_name_232 node_name_1864 6.876264611890766
node_name_232 node_name_1986 6.877296071497429
node_name_233 node_name_128 6.878326468291325
node_name_234 node_name_610 6.879355804460439
node_name_234 node_name_2591 6.880384082186005
node_name_235 node_name_1701 6.881411303642535
node_name_236 node_name_109 6.882437470997847
node_name_236 node_name_126 6.883462586413092
